Filename,Stock,Pattern
JPM_321.png,JPM,Shooting Star
UBER_259.png,UBER,Inverted Hammer
LLY_408.png,LLY,Hanging Man
TSLA_955.png,TSLA,Double Bottom
AMZN_212.png,AMZN,Double Bottom
CAT_338.png,CAT,Hammer
SPY_3.png,SPY,Head and Shoulders
BAC_485.png,BAC,Double Bottom
SNOW_188.png,SNOW,Descending Triangle
SPY_105.png,SPY,Head and Shoulders
AAPL_204.png,AAPL,Descending Triangle
AMZN_885.png,AMZN,Double Top
QQQ_413.png,QQQ,Hanging Man
SNOW_492.png,SNOW,Cup and Handle
AMZN_117.png,AMZN,Morning Star
TSLA_226.png,TSLA,Bearish Engulfing
GOOGL_121.png,GOOGL,Double Bottom
SHOP_108.png,SHOP,Morning Star
BA_23.png,BA,Ascending Triangle
TSLA_17.png,TSLA,Bearish Engulfing
MSFT_92.png,MSFT,Double Bottom
SPY_354.png,SPY,Bearish Engulfing
AMD_471.png,AMD,Ascending Triangle
AMD_107.png,AMD,Descending Triangle
GOOGL_313.png,GOOGL,Double Top
PFE_134.png,PFE,Hanging Man
COIN_341.png,COIN,Ascending Triangle
PLTR_167.png,PLTR,Evening Star
MRK_179.png,MRK,Bearish Engulfing
AMD_71.png,AMD,Descending Triangle
CVX_16.png,CVX,Evening Star
META_405.png,META,Hanging Man
COIN_402.png,COIN,Hanging Man
PFE_8.png,PFE,Hanging Man
NFLX_121.png,NFLX,Evening Star
AMD_62.png,AMD,Double Top
UBER_271.png,UBER,Inverted Hammer
NVDA_293.png,NVDA,Ascending Triangle
GOOGL_613.png,GOOGL,Double Top
SHOP_190.png,SHOP,Morning Star
SPY_300.png,SPY,Head and Shoulders
AMZN_77.png,AMZN,Bearish Engulfing
BA_273.png,BA,Bullish Engulfing
QQQ_155.png,QQQ,Descending Triangle
AAPL_618.png,AAPL,Bearish Engulfing
GOOGL_208.png,GOOGL,Double Bottom
LLY_141.png,LLY,Shooting Star
JPM_35.png,JPM,Shooting Star
JPM_212.png,JPM,Shooting Star
SHOP_78.png,SHOP,Morning Star
AMZN_184.png,AMZN,Double Bottom
JPM_937.png,JPM,Cup and Handle
QQQ_274.png,QQQ,Ascending Triangle
CAT_48.png,CAT,Hammer
UBER_386.png,UBER,Inverted Hammer
AAPL_150.png,AAPL,Ascending Triangle
LLY_409.png,LLY,Hanging Man
META_258.png,META,Double Bottom
TSLA_323.png,TSLA,Double Top
JPM_413.png,JPM,Double Bottom
XOM_148.png,XOM,Morning Star
NFLX_486.png,NFLX,Evening Star
JPM_78.png,JPM,Shooting Star
JPM_426.png,JPM,Double Bottom
BA_664.png,BA,Cup and Handle
GOOGL_317.png,GOOGL,Double Top
AAPL_569.png,AAPL,Double Bottom
PFE_152.png,PFE,Hanging Man
BAC_478.png,BAC,Double Bottom
SPY_249.png,SPY,Double Top
NFLX_12.png,NFLX,Evening Star
SHOP_470.png,SHOP,Bearish Engulfing
CVX_23.png,CVX,Head and Shoulders
BA_884.png,BA,Bullish Engulfing
GOOGL_271.png,GOOGL,Morning Star
TSLA_51.png,TSLA,Cup and Handle
SHOP_248.png,SHOP,Morning Star
GOOGL_352.png,GOOGL,Double Bottom
UBER_291.png,UBER,Inverted Hammer
MRK_415.png,MRK,Head and Shoulders
UBER_463.png,UBER,Inverted Hammer
AMD_116.png,AMD,Cup and Handle
SPY_257.png,SPY,Head and Shoulders
SPY_377.png,SPY,Head and Shoulders
AMD_741.png,AMD,Cup and Handle
NVDA_337.png,NVDA,Hammer
QQQ_467.png,QQQ,Bullish Engulfing
UBER_282.png,UBER,Inverted Hammer
PFE_184.png,PFE,Shooting Star
UBER_473.png,UBER,Descending Triangle
CAT_347.png,CAT,Hammer
PFE_327.png,PFE,Morning Star
LLY_158.png,LLY,Hanging Man
NVDA_386.png,NVDA,Bearish Engulfing
META_272.png,META,Cup and Handle
NFLX_19.png,NFLX,Evening Star
BA_735.png,BA,Double Top
V_498.png,V,Double Bottom
NFLX_15.png,NFLX,Evening Star
NVDA_4.png,NVDA,Ascending Triangle
META_406.png,META,Head and Shoulders
DE_7.png,DE,Head and Shoulders
SPY_241.png,SPY,Bearish Engulfing
SPY_286.png,SPY,Bearish Engulfing
UBER_363.png,UBER,Descending Triangle
GOOGL_252.png,GOOGL,Morning Star
AMD_203.png,AMD,Descending Triangle
SHOP_131.png,SHOP,Shooting Star
LLY_462.png,LLY,Hanging Man
UBER_184.png,UBER,Inverted Hammer
NFLX_439.png,NFLX,Evening Star
AAPL_88.png,AAPL,Double Top
COIN_60.png,COIN,Hanging Man
BA_808.png,BA,Double Top
AMD_443.png,AMD,Hanging Man
GOOGL_451.png,GOOGL,Cup and Handle
CVX_83.png,CVX,Head and Shoulders
UBER_281.png,UBER,Inverted Hammer
BA_397.png,BA,Double Bottom
TSLA_864.png,TSLA,Bearish Engulfing
BAC_20.png,BAC,Evening Star
UBER_154.png,UBER,Descending Triangle
COIN_230.png,COIN,Morning Star
META_402.png,META,Head and Shoulders
UBER_1.png,UBER,Bearish Engulfing
JPM_366.png,JPM,Shooting Star
CAT_71.png,CAT,Hammer
LLY_41.png,LLY,Shooting Star
AAPL_563.png,AAPL,Double Bottom
AMZN_426.png,AMZN,Evening Star
PFE_412.png,PFE,Morning Star
BA_167.png,BA,Descending Triangle
CAT_31.png,CAT,Hammer
AMD_90.png,AMD,Double Top
META_657.png,META,Bearish Engulfing
RIVN_425.png,RIVN,Bullish Engulfing
AMZN_824.png,AMZN,Double Top
BA_708.png,BA,Bullish Engulfing
BA_732.png,BA,Double Top
COIN_300.png,COIN,Cup and Handle
NFLX_31.png,NFLX,Evening Star
QQQ_498.png,QQQ,Ascending Triangle
META_128.png,META,Hanging Man
JPM_211.png,JPM,Shooting Star
PFE_214.png,PFE,Morning Star
GOOGL_124.png,GOOGL,Double Bottom
UBER_386.png,UBER,Inverted Hammer
META_930.png,META,Double Bottom
SPY_201.png,SPY,Bullish Engulfing
PFE_371.png,PFE,Hanging Man
AAPL_66.png,AAPL,Double Top
META_342.png,META,Double Bottom
COIN_365.png,COIN,Descending Triangle
COIN_346.png,COIN,Hanging Man
MSFT_162.png,MSFT,Double Top
JPM_403.png,JPM,Double Bottom
XOM_366.png,XOM,Shooting Star
JPM_54.png,JPM,Shooting Star
AAPL_529.png,AAPL,Bearish Engulfing
NFLX_97.png,NFLX,Evening Star
AMD_879.png,AMD,Cup and Handle
MRK_37.png,MRK,Ascending Triangle
SPY_880.png,SPY,Bearish Engulfing
COIN_222.png,COIN,Hanging Man
SPY_216.png,SPY,Double Top
JPM_22.png,JPM,Shooting Star
LLY_108.png,LLY,Shooting Star
GOOGL_840.png,GOOGL,Double Bottom
V_31.png,V,Inverted Hammer
UBER_470.png,UBER,Inverted Hammer
NFLX_247.png,NFLX,Evening Star
AMZN_642.png,AMZN,Double Bottom
META_155.png,META,Cup and Handle
COIN_75.png,COIN,Hanging Man
AAPL_497.png,AAPL,Double Top
NVDA_215.png,NVDA,Hammer
MA_137.png,MA,Ascending Triangle
QQQ_463.png,QQQ,Bullish Engulfing
PFE_351.png,PFE,Hanging Man
BA_424.png,BA,Ascending Triangle
JPM_603.png,JPM,Bullish Engulfing
SHOP_220.png,SHOP,Morning Star
MSFT_369.png,MSFT,Cup and Handle
SPY_272.png,SPY,Head and Shoulders
CAT_15.png,CAT,Hammer
PFE_48.png,PFE,Morning Star
UBER_273.png,UBER,Inverted Hammer
PFE_15.png,PFE,Morning Star
XOM_3.png,XOM,Shooting Star
GOOGL_580.png,GOOGL,Double Top
SHOP_107.png,SHOP,Morning Star
NFLX_398.png,NFLX,Double Bottom
TSLA_116.png,TSLA,Bullish Engulfing
SPY_255.png,SPY,Head and Shoulders
AAPL_163.png,AAPL,Descending Triangle
PFE_65.png,PFE,Hanging Man
SPY_718.png,SPY,Bearish Engulfing
TSLA_426.png,TSLA,Cup and Handle
MRK_166.png,MRK,Head and Shoulders
CAT_21.png,CAT,Shooting Star
BA_102.png,BA,Ascending Triangle
UBER_135.png,UBER,Inverted Hammer
AMZN_222.png,AMZN,Descending Triangle
NVDA_153.png,NVDA,Ascending Triangle
MRK_66.png,MRK,Head and Shoulders
BAC_44.png,BAC,Evening Star
GOOGL_342.png,GOOGL,Double Bottom
UBER_261.png,UBER,Inverted Hammer
UBER_151.png,UBER,Inverted Hammer
UBER_57.png,UBER,Double Top
BA_498.png,BA,Double Bottom
SPY_70.png,SPY,Hanging Man
GOOGL_465.png,GOOGL,Morning Star
PFE_191.png,PFE,Hanging Man
SHOP_388.png,SHOP,Morning Star
AMZN_217.png,AMZN,Bullish Engulfing
TSLA_469.png,TSLA,Shooting Star
QQQ_47.png,QQQ,Descending Triangle
NFLX_801.png,NFLX,Double Bottom
UBER_311.png,UBER,Inverted Hammer
GOOGL_624.png,GOOGL,Double Top
SPY_88.png,SPY,Hanging Man
SHOP_162.png,SHOP,Morning Star
NVDA_422.png,NVDA,Double Top
TSLA_234.png,TSLA,Ascending Triangle
TSLA_28.png,TSLA,Ascending Triangle
META_442.png,META,Head and Shoulders
COIN_438.png,COIN,Hanging Man
AMD_104.png,AMD,Double Top
SPY_98.png,SPY,Head and Shoulders
AMZN_141.png,AMZN,Descending Triangle
NVDA_493.png,NVDA,Hammer
PFE_14.png,PFE,Ascending Triangle
AAPL_236.png,AAPL,Ascending Triangle
UBER_139.png,UBER,Inverted Hammer
COIN_438.png,COIN,Hanging Man
AMD_290.png,AMD,Cup and Handle
SPY_253.png,SPY,Double Top
SPY_426.png,SPY,Head and Shoulders
TSLA_249.png,TSLA,Cup and Handle
NFLX_44.png,NFLX,Evening Star
COIN_52.png,COIN,Descending Triangle
GOOGL_852.png,GOOGL,Double Bottom
NVDA_561.png,NVDA,Bullish Engulfing
GOOGL_627.png,GOOGL,Double Top
AMZN_384.png,AMZN,Morning Star
MSFT_363.png,MSFT,Cup and Handle
AMD_761.png,AMD,Bearish Engulfing
AMZN_602.png,AMZN,Double Bottom
UBER_391.png,UBER,Inverted Hammer
GOOGL_199.png,GOOGL,Bearish Engulfing
DE_9.png,DE,Head and Shoulders
PLTR_155.png,PLTR,Evening Star
COIN_7.png,COIN,Hanging Man
PFE_338.png,PFE,Shooting Star
QQQ_153.png,QQQ,Hammer
JPM_310.png,JPM,Shooting Star
PFE_216.png,PFE,Morning Star
JPM_924.png,JPM,Cup and Handle
PFE_49.png,PFE,Hanging Man
PFE_300.png,PFE,Morning Star
QQQ_25.png,QQQ,Morning Star
LLY_229.png,LLY,Hanging Man
BA_278.png,BA,Bullish Engulfing
DE_129.png,DE,Morning Star
CAT_52.png,CAT,Hammer
NFLX_289.png,NFLX,Evening Star
CAT_5.png,CAT,Hammer
UBER_386.png,UBER,Inverted Hammer
UBER_476.png,UBER,Inverted Hammer
CAT_194.png,CAT,Hammer
NVDA_16.png,NVDA,Descending Triangle
TSLA_300.png,TSLA,Double Top
QQQ_76.png,QQQ,Hammer
NVDA_209.png,NVDA,Hammer
CAT_70.png,CAT,Hammer
JNJ_238.png,JNJ,Head and Shoulders
PLTR_209.png,PLTR,Evening Star
UBER_425.png,UBER,Inverted Hammer
MRK_90.png,MRK,Head and Shoulders
GOOGL_176.png,GOOGL,Cup and Handle
PFE_151.png,PFE,Shooting Star
META_122.png,META,Hanging Man
UBER_144.png,UBER,Inverted Hammer
V_17.png,V,Inverted Hammer
DE_182.png,DE,Shooting Star
AMD_123.png,AMD,Cup and Handle
GOOGL_324.png,GOOGL,Double Top
MSFT_379.png,MSFT,Bearish Engulfing
AMD_873.png,AMD,Cup and Handle
QQQ_362.png,QQQ,Hammer
CAT_356.png,CAT,Hammer
AMZN_378.png,AMZN,Evening Star
PFE_360.png,PFE,Shooting Star
QQQ_296.png,QQQ,Hammer
DE_25.png,DE,Head and Shoulders
TSLA_369.png,TSLA,Shooting Star
JPM_412.png,JPM,Double Bottom
SNOW_489.png,SNOW,Cup and Handle
BA_811.png,BA,Double Top
GOOGL_846.png,GOOGL,Bullish Engulfing
UBER_241.png,UBER,Inverted Hammer
XOM_203.png,XOM,Morning Star
CVX_82.png,CVX,Evening Star
SPY_290.png,SPY,Head and Shoulders
DE_324.png,DE,Shooting Star
LLY_228.png,LLY,Hanging Man
QQQ_139.png,QQQ,Morning Star
UBER_133.png,UBER,Inverted Hammer
JPM_360.png,JPM,Shooting Star
META_991.png,META,Bullish Engulfing
QQQ_165.png,QQQ,Morning Star
BAC_107.png,BAC,Bearish Engulfing
META_941.png,META,Double Bottom
UBER_424.png,UBER,Inverted Hammer
UBER_0.png,UBER,Ascending Triangle
AMD_253.png,AMD,Bearish Engulfing
BA_787.png,BA,Double Top
SPY_206.png,SPY,Double Top
NVDA_32.png,NVDA,Ascending Triangle
AAPL_347.png,AAPL,Bearish Engulfing
AAPL_988.png,AAPL,Bearish Engulfing
AAPL_23.png,AAPL,Bearish Engulfing
MSFT_332.png,MSFT,Double Top
GOOGL_554.png,GOOGL,Bearish Engulfing
PLTR_23.png,PLTR,Evening Star
BA_91.png,BA,Descending Triangle
TSLA_0.png,TSLA,Shooting Star
V_22.png,V,Inverted Hammer
V_218.png,V,Cup and Handle
MSFT_776.png,MSFT,Cup and Handle
BA_445.png,BA,Descending Triangle
META_795.png,META,Bullish Engulfing
TSLA_24.png,TSLA,Bearish Engulfing
META_35.png,META,Bullish Engulfing
QQQ_278.png,QQQ,Morning Star
LLY_50.png,LLY,Hanging Man
LLY_427.png,LLY,Hanging Man
AMZN_354.png,AMZN,Cup and Handle
MSFT_424.png,MSFT,Double Top
NFLX_252.png,NFLX,Evening Star
LLY_273.png,LLY,Shooting Star
COIN_111.png,COIN,Hanging Man
SHOP_351.png,SHOP,Shooting Star
COIN_183.png,COIN,Hanging Man
SOFI_415.png,SOFI,Ascending Triangle
SOFI_116.png,SOFI,Bearish Engulfing
UBER_397.png,UBER,Inverted Hammer
V_23.png,V,Inverted Hammer
PFE_383.png,PFE,Morning Star
JNJ_488.png,JNJ,Head and Shoulders
NFLX_71.png,NFLX,Bullish Engulfing
META_160.png,META,Cup and Handle
AMD_342.png,AMD,Ascending Triangle
NFLX_452.png,NFLX,Morning Star
META_434.png,META,Hanging Man
TSLA_421.png,TSLA,Ascending Triangle
AMZN_388.png,AMZN,Morning Star
UBER_276.png,UBER,Inverted Hammer
JPM_2.png,JPM,Evening Star
BA_457.png,BA,Morning Star
JPM_78.png,JPM,Shooting Star
NVDA_596.png,NVDA,Bearish Engulfing
DE_306.png,DE,Bullish Engulfing
AAPL_232.png,AAPL,Hanging Man
SNOW_176.png,SNOW,Descending Triangle
META_508.png,META,Bearish Engulfing
LLY_67.png,LLY,Hanging Man
LLY_9.png,LLY,Shooting Star
META_438.png,META,Descending Triangle
PFE_8.png,PFE,Hanging Man
TSLA_544.png,TSLA,Cup and Handle
BA_300.png,BA,Ascending Triangle
TSLA_976.png,TSLA,Bearish Engulfing
META_417.png,META,Descending Triangle
UBER_280.png,UBER,Inverted Hammer
NVDA_286.png,NVDA,Ascending Triangle
UBER_237.png,UBER,Ascending Triangle
QQQ_219.png,QQQ,Hammer
PLTR_143.png,PLTR,Evening Star
NFLX_289.png,NFLX,Evening Star
GOOGL_636.png,GOOGL,Double Top
MSFT_62.png,MSFT,Double Bottom
UBER_176.png,UBER,Inverted Hammer
GOOGL_354.png,GOOGL,Double Bottom
PFE_467.png,PFE,Morning Star
META_1.png,META,Hanging Man
GOOGL_433.png,GOOGL,Double Top
CAT_240.png,CAT,Hammer
COIN_113.png,COIN,Descending Triangle
NVDA_12.png,NVDA,Hammer
META_951.png,META,Double Top
MSFT_215.png,MSFT,Double Top
JPM_445.png,JPM,Cup and Handle
NVDA_475.png,NVDA,Bearish Engulfing
V_22.png,V,Inverted Hammer
AMD_508.png,AMD,Double Bottom
XOM_113.png,XOM,Shooting Star
CAT_4.png,CAT,Hammer
AMZN_251.png,AMZN,Evening Star
BA_713.png,BA,Double Top
SPY_36.png,SPY,Double Bottom
GOOGL_337.png,GOOGL,Double Top
GOOGL_425.png,GOOGL,Double Top
UBER_193.png,UBER,Inverted Hammer
SHOP_162.png,SHOP,Morning Star
NFLX_35.png,NFLX,Evening Star
NVDA_850.png,NVDA,Cup and Handle
GOOGL_673.png,GOOGL,Double Top
GOOGL_320.png,GOOGL,Double Top
AMZN_429.png,AMZN,Evening Star
AMD_267.png,AMD,Double Bottom
NFLX_330.png,NFLX,Bullish Engulfing
GOOGL_438.png,GOOGL,Double Top
SHOP_303.png,SHOP,Morning Star
PLTR_11.png,PLTR,Evening Star
BA_114.png,BA,Descending Triangle
AMD_503.png,AMD,Double Bottom
DE_60.png,DE,Head and Shoulders
COIN_288.png,COIN,Cup and Handle
COIN_389.png,COIN,Descending Triangle
AMZN_136.png,AMZN,Double Top
PFE_410.png,PFE,Morning Star
UBER_144.png,UBER,Inverted Hammer
AMD_149.png,AMD,Cup and Handle
BA_323.png,BA,Descending Triangle
AMZN_266.png,AMZN,Descending Triangle
TSLA_634.png,TSLA,Cup and Handle
PFE_99.png,PFE,Hanging Man
UBER_582.png,UBER,Bearish Engulfing
SHOP_388.png,SHOP,Morning Star
QQQ_53.png,QQQ,Hanging Man
AMZN_323.png,AMZN,Double Bottom
NFLX_12.png,NFLX,Evening Star
DE_304.png,DE,Bullish Engulfing
AMD_120.png,AMD,Bearish Engulfing
V_221.png,V,Cup and Handle
NVDA_436.png,NVDA,Bullish Engulfing
BA_96.png,BA,Morning Star
META_200.png,META,Bullish Engulfing
BA_384.png,BA,Ascending Triangle
NVDA_132.png,NVDA,Ascending Triangle
QQQ_19.png,QQQ,Morning Star
NFLX_25.png,NFLX,Evening Star
COIN_436.png,COIN,Hanging Man
XOM_288.png,XOM,Morning Star
UBER_464.png,UBER,Descending Triangle
BA_665.png,BA,Cup and Handle
BA_897.png,BA,Bullish Engulfing
SPY_498.png,SPY,Head and Shoulders
AMZN_31.png,AMZN,Bullish Engulfing
SHOP_386.png,SHOP,Morning Star
COIN_132.png,COIN,Hanging Man
META_137.png,META,Hanging Man
COIN_93.png,COIN,Hanging Man
BA_162.png,BA,Ascending Triangle
LLY_354.png,LLY,Bullish Engulfing
AMZN_980.png,AMZN,Bullish Engulfing
XOM_427.png,XOM,Morning Star
AMZN_460.png,AMZN,Bearish Engulfing
UBER_325.png,UBER,Inverted Hammer
GOOGL_879.png,GOOGL,Double Bottom
TSLA_258.png,TSLA,Ascending Triangle
SHOP_78.png,SHOP,Morning Star
UBER_276.png,UBER,Inverted Hammer
UBER_265.png,UBER,Descending Triangle
GOOGL_130.png,GOOGL,Bullish Engulfing
LLY_117.png,LLY,Head and Shoulders
AMZN_841.png,AMZN,Double Top
PFE_350.png,PFE,Hanging Man
AMD_872.png,AMD,Cup and Handle
TSLA_435.png,TSLA,Bearish Engulfing
BAC_452.png,BAC,Double Bottom
PFE_74.png,PFE,Morning Star
TSLA_484.png,TSLA,Ascending Triangle
QQQ_362.png,QQQ,Hammer
MRK_266.png,MRK,Head and Shoulders
AAPL_217.png,AAPL,Ascending Triangle
BA_309.png,BA,Morning Star
CAT_16.png,CAT,Hammer
V_225.png,V,Cup and Handle
XOM_484.png,XOM,Morning Star
JPM_86.png,JPM,Cup and Handle
V_3.png,V,Inverted Hammer
JPM_332.png,JPM,Shooting Star
AAPL_264.png,AAPL,Bearish Engulfing
AMZN_479.png,AMZN,Cup and Handle
GOOGL_99.png,GOOGL,Morning Star
AMD_422.png,AMD,Bullish Engulfing
AMZN_356.png,AMZN,Cup and Handle
MSFT_247.png,MSFT,Double Top
BA_190.png,BA,Cup and Handle
NFLX_472.png,NFLX,Evening Star
BA_374.png,BA,Cup and Handle
NVDA_195.png,NVDA,Ascending Triangle
MSFT_146.png,MSFT,Double Top
AAPL_94.png,AAPL,Descending Triangle
SHOP_122.png,SHOP,Ascending Triangle
TSLA_455.png,TSLA,Shooting Star
NVDA_218.png,NVDA,Hammer
AAPL_496.png,AAPL,Double Top
NFLX_439.png,NFLX,Evening Star
DE_259.png,DE,Head and Shoulders
SHOP_107.png,SHOP,Morning Star
PFE_94.png,PFE,Ascending Triangle
XOM_259.png,XOM,Morning Star
NFLX_491.png,NFLX,Evening Star
NFLX_239.png,NFLX,Bearish Engulfing
META_644.png,META,Bullish Engulfing
SPY_528.png,SPY,Double Bottom
PLTR_5.png,PLTR,Evening Star
XOM_311.png,XOM,Shooting Star
GOOGL_198.png,GOOGL,Double Bottom
SHOP_386.png,SHOP,Morning Star
AAPL_478.png,AAPL,Bullish Engulfing
NVDA_349.png,NVDA,Hammer
NVDA_849.png,NVDA,Cup and Handle
MSFT_326.png,MSFT,Double Top
SOFI_272.png,SOFI,Cup and Handle
AMD_21.png,AMD,Cup and Handle
COIN_76.png,COIN,Descending Triangle
MSFT_211.png,MSFT,Double Top
SOFI_49.png,SOFI,Ascending Triangle
UBER_423.png,UBER,Inverted Hammer
META_353.png,META,Head and Shoulders
UBER_784.png,UBER,Cup and Handle
PFE_195.png,PFE,Shooting Star
GOOGL_355.png,GOOGL,Double Bottom
GOOGL_95.png,GOOGL,Morning Star
NVDA_139.png,NVDA,Ascending Triangle
LLY_273.png,LLY,Shooting Star
CAT_51.png,CAT,Hammer
COIN_201.png,COIN,Hanging Man
PFE_351.png,PFE,Hanging Man
SPY_425.png,SPY,Head and Shoulders
XOM_48.png,XOM,Shooting Star
CVX_208.png,CVX,Evening Star
NFLX_209.png,NFLX,Double Bottom
UBER_387.png,UBER,Inverted Hammer
JPM_399.png,JPM,Shooting Star
QQQ_25.png,QQQ,Morning Star
LLY_317.png,LLY,Head and Shoulders
UBER_41.png,UBER,Ascending Triangle
UBER_153.png,UBER,Inverted Hammer
MSFT_280.png,MSFT,Double Top
AMZN_378.png,AMZN,Evening Star
SPY_77.png,SPY,Head and Shoulders
AMZN_622.png,AMZN,Double Bottom
LLY_144.png,LLY,Head and Shoulders
UBER_3.png,UBER,Bearish Engulfing
META_89.png,META,Bearish Engulfing
LLY_396.png,LLY,Ascending Triangle
SPY_382.png,SPY,Head and Shoulders
SPY_259.png,SPY,Head and Shoulders
BA_259.png,BA,Descending Triangle
UBER_641.png,UBER,Bearish Engulfing
MSFT_120.png,MSFT,Double Bottom
SNOW_44.png,SNOW,Descending Triangle
AAPL_57.png,AAPL,Bearish Engulfing
META_122.png,META,Hanging Man
UBER_350.png,UBER,Inverted Hammer
LLY_122.png,LLY,Hanging Man
QQQ_377.png,QQQ,Hanging Man
COIN_418.png,COIN,Hanging Man
MRK_465.png,MRK,Head and Shoulders
NFLX_52.png,NFLX,Evening Star
NVDA_345.png,NVDA,Hammer
JPM_45.png,JPM,Evening Star
MSFT_110.png,MSFT,Double Bottom
GOOGL_619.png,GOOGL,Double Top
PFE_9.png,PFE,Hanging Man
META_109.png,META,Bullish Engulfing
PFE_190.png,PFE,Hanging Man
DE_368.png,DE,Ascending Triangle
NFLX_116.png,NFLX,Morning Star
TSLA_256.png,TSLA,Bearish Engulfing
BAC_480.png,BAC,Double Bottom
MRK_120.png,MRK,Ascending Triangle
NFLX_16.png,NFLX,Evening Star
JPM_299.png,JPM,Shooting Star
NFLX_168.png,NFLX,Bullish Engulfing
JPM_90.png,JPM,Cup and Handle
DE_143.png,DE,Ascending Triangle
SOFI_364.png,SOFI,Ascending Triangle
COIN_436.png,COIN,Hanging Man
CVX_106.png,CVX,Evening Star
AAPL_568.png,AAPL,Double Bottom
JPM_205.png,JPM,Head and Shoulders
CAT_71.png,CAT,Hammer
BA_358.png,BA,Morning Star
LLY_168.png,LLY,Head and Shoulders
JPM_176.png,JPM,Bullish Engulfing
LLY_296.png,LLY,Ascending Triangle
UBER_146.png,UBER,Descending Triangle
UBER_91.png,UBER,Double Top
V_4.png,V,Inverted Hammer
META_968.png,META,Double Top
GOOGL_333.png,GOOGL,Double Top
NFLX_21.png,NFLX,Evening Star
UBER_139.png,UBER,Inverted Hammer
SHOP_32.png,SHOP,Shooting Star
RIVN_261.png,RIVN,Descending Triangle
SPY_392.png,SPY,Bullish Engulfing
TSLA_406.png,TSLA,Bullish Engulfing
QQQ_95.png,QQQ,Descending Triangle
SPY_202.png,SPY,Bullish Engulfing
XOM_338.png,XOM,Cup and Handle
NVDA_221.png,NVDA,Hammer
COIN_229.png,COIN,Morning Star
CVX_100.png,CVX,Evening Star
BA_464.png,BA,Ascending Triangle
META_0.png,META,Head and Shoulders
QQQ_32.png,QQQ,Hammer
GOOGL_179.png,GOOGL,Cup and Handle
AMZN_270.png,AMZN,Bearish Engulfing
META_442.png,META,Head and Shoulders
PLTR_120.png,PLTR,Head and Shoulders
MSFT_71.png,MSFT,Double Bottom
UBER_158.png,UBER,Inverted Hammer
V_8.png,V,Inverted Hammer
NFLX_983.png,NFLX,Cup and Handle
AMZN_260.png,AMZN,Evening Star
BA_303.png,BA,Bullish Engulfing
GOOGL_334.png,GOOGL,Double Top
TSLA_602.png,TSLA,Cup and Handle
GOOGL_329.png,GOOGL,Double Top
PFE_437.png,PFE,Cup and Handle
NVDA_482.png,NVDA,Ascending Triangle
SOFI_365.png,SOFI,Ascending Triangle
SPY_187.png,SPY,Double Top
NFLX_104.png,NFLX,Evening Star
DE_324.png,DE,Shooting Star
GOOGL_573.png,GOOGL,Cup and Handle
MSFT_355.png,MSFT,Double Top
PFE_298.png,PFE,Hanging Man
NFLX_72.png,NFLX,Evening Star
BA_261.png,BA,Double Bottom
BA_256.png,BA,Ascending Triangle
AMD_496.png,AMD,Double Bottom
AMD_275.png,AMD,Double Bottom
NVDA_495.png,NVDA,Hammer
SHOP_247.png,SHOP,Ascending Triangle
UBER_276.png,UBER,Inverted Hammer
LLY_268.png,LLY,Head and Shoulders
CVX_43.png,CVX,Head and Shoulders
MSFT_89.png,MSFT,Double Bottom
CAT_129.png,CAT,Hammer
NVDA_369.png,NVDA,Cup and Handle
V_30.png,V,Inverted Hammer
META_956.png,META,Double Top
NFLX_321.png,NFLX,Bullish Engulfing
TSLA_363.png,TSLA,Descending Triangle
COIN_340.png,COIN,Descending Triangle
SOFI_226.png,SOFI,Bullish Engulfing
JPM_79.png,JPM,Shooting Star
COIN_96.png,COIN,Hanging Man
TSLA_440.png,TSLA,Bearish Engulfing
AAPL_308.png,AAPL,Hammer
SPY_272.png,SPY,Head and Shoulders
SNOW_41.png,SNOW,Descending Triangle
GOOGL_300.png,GOOGL,Bearish Engulfing
AMZN_102.png,AMZN,Hammer
AMD_247.png,AMD,Double Bottom
COIN_352.png,COIN,Descending Triangle
PFE_21.png,PFE,Morning Star
SPY_250.png,SPY,Double Top
COIN_421.png,COIN,Hanging Man
BA_325.png,BA,Morning Star
AMZN_429.png,AMZN,Evening Star
TSLA_547.png,TSLA,Cup and Handle
QQQ_230.png,QQQ,Hammer
NFLX_64.png,NFLX,Bullish Engulfing
SHOP_406.png,SHOP,Bullish Engulfing
LLY_390.png,LLY,Hanging Man
SOFI_274.png,SOFI,Cup and Handle
SNOW_296.png,SNOW,Descending Triangle
NFLX_335.png,NFLX,Bullish Engulfing
AAPL_474.png,AAPL,Double Top
NFLX_180.png,NFLX,Cup and Handle
TSLA_336.png,TSLA,Bearish Engulfing
UBER_319.png,UBER,Bearish Engulfing
BA_883.png,BA,Bullish Engulfing
META_386.png,META,Hanging Man
UBER_337.png,UBER,Inverted Hammer
DE_362.png,DE,Head and Shoulders
AMD_419.png,AMD,Bullish Engulfing
DE_92.png,DE,Ascending Triangle
NVDA_494.png,NVDA,Hammer
DE_95.png,DE,Shooting Star
JPM_129.png,JPM,Evening Star
BA_57.png,BA,Ascending Triangle
JPM_478.png,JPM,Double Top
QQQ_407.png,QQQ,Descending Triangle
NVDA_20.png,NVDA,Hammer
DE_210.png,DE,Head and Shoulders
NFLX_29.png,NFLX,Head and Shoulders
AAPL_151.png,AAPL,Ascending Triangle
